4,3,1,1,0,0,1
6,5,0,1,1,1,2
2,2,0,0,0,0,0
5,5,2,3,4,4,1
0,0,0,0,0,0,0
1,1,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
4,1,2,0,0,0,1
1,1,0,0,0,0,0
3,2,1,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,1,0,0,0,0,0
0,1,0,1,0,0,0
3,3,2,2,2,3,1
1,1,0,0,0,0,1
0,0,0,0,0,0,0
3,3,2,2,4,4,1
0,0,0,0,0,0,0
1,1,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
