66,128,109,49,29,49,20,18,16,14,10,11,29,3,5,5,9,9,16,1,4,5,7,10,7
53,32,33,21,17,11,15,8,12,8,8,11,5,7,7,4,5,4,4,7,5,4,6,0,8
18,20,20,12,7,7,11,11,7,1,3,2,6,1,4,0,6,2,3,1,2,1,2,2,2
16,27,16,7,6,10,3,4,5,1,2,3,14,4,0,2,2,2,7,1,1,0,0,0,2
15,17,11,4,2,9,4,3,4,3,1,1,4,1,0,2,0,1,3,1,1,0,2,0,3
8,5,3,6,3,1,7,2,0,5,1,3,0,2,5,0,1,1,1,1,1,1,1,1,0
10,9,9,7,5,5,4,2,5,2,1,2,1,0,0,2,2,3,2,0,2,1,3,3,1
14,6,2,4,3,4,4,2,6,1,0,2,1,1,0,2,4,1,0,1,3,2,0,2,4
10,8,10,8,4,1,3,2,0,4,0,3,0,1,1,1,0,1,1,3,1,1,2,0,2
5,7,6,5,2,2,1,0,1,1,1,1,1,0,2,0,0,1,1,0,2,2,1,3,1
11,10,9,5,4,4,6,2,1,3,3,1,2,3,3,0,2,1,1,1,0,2,2,1,2
7,9,10,4,1,3,1,0,1,2,0,0,1,1,2,0,1,0,3,0,0,0,1,3,1
10,6,9,2,3,2,0,2,3,1,2,2,2,1,0,0,1,0,2,2,3,1,2,0,2
8,8,5,1,1,1,2,2,2,2,0,1,1,1,1,0,1,1,1,0,2,1,1,1,2
9,6,2,1,3,3,1,1,2,0,3,0,0,3,0,1,0,2,1,0,1,0,0,0,2
5,6,3,4,0,3,2,1,2,1,1,2,2,0,0,0,1,1,1,0,1,1,2,0,2
4,5,3,0,2,1,1,1,2,0,0,2,5,0,0,0,0,2,0,1,3,0,1,0,2
7,10,6,1,2,1,3,1,3,0,0,0,2,1,0,1,0,0,1,1,1,0,0,0,3
5,2,1,4,1,0,4,0,2,2,1,2,0,0,3,0,0,1,0,2,1,1,1,0,3
2,1,5,2,0,1,3,1,1,1,1,5,0,0,0,1,0,2,1,2,1,0,2,0,1
3,2,5,4,1,0,2,2,1,4,0,0,0,0,2,0,2,0,0,0,1,1,1,0,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,3,4,1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,3,2,2,0,1,1,1,1,1,0,1,0,1,2,0,0,1,2,0,1,1,3,1,1
4,3,4,2,1,0,2,1,0,1,0,1,0,1,1,0,0,1,1,2,0,0,1,0,0
