103,86,71,61,49,26,24,21,15,15,18,15,11,13,11,11,11,10,11,9,8,9,8,6,5
109,92,75,65,52,28,26,22,15,11,17,14,11,13,11,13,11,11,11,9,10,9,8,6,6
117,97,73,63,55,28,25,23,15,12,19,15,11,13,12,13,13,11,9,9,9,9,8,6,6
106,90,67,61,51,27,21,22,15,11,18,15,11,13,11,12,11,10,8,9,9,9,8,5,5
96,84,67,58,48,25,22,21,15,10,17,15,11,12,11,10,11,10,9,9,8,9,8,6,5
90,75,66,57,45,24,17,20,14,9,16,13,10,12,11,9,11,10,8,9,8,9,8,4,5
96,79,67,52,48,25,23,18,13,9,17,13,9,12,11,11,10,9,11,9,9,9,7,6,5
84,62,54,46,42,18,17,18,10,8,16,13,9,9,8,9,11,7,7,8,6,9,8,5,4
97,81,60,56,42,25,18,22,13,11,17,13,11,12,10,12,10,6,10,8,8,7,8,4,4
74,63,51,42,36,21,20,17,13,7,15,10,9,11,9,8,8,9,10,8,7,6,7,6,6
80,74,56,49,41,21,19,17,11,15,16,10,9,12,6,10,11,9,9,7,7,7,7,5,4
69,52,49,42,31,18,15,18,12,5,10,11,9,10,5,4,6,9,6,7,6,8,6,4,4
66,63,40,36,37,22,14,10,9,9,11,7,4,11,7,10,5,7,8,7,5,8,6,4,2
74,53,45,37,30,21,15,14,8,10,11,9,6,9,4,7,6,8,6,7,4,8,7,4,4
63,42,45,33,27,12,7,17,9,4,7,8,10,6,7,7,6,8,5,6,6,5,5,2,2
59,53,41,30,37,11,13,13,9,9,10,8,7,6,3,9,7,9,7,8,6,6,3,3,4
50,42,40,31,20,14,12,10,8,7,10,6,4,5,3,6,6,4,5,6,2,7,6,3,2
49,37,36,25,23,9,14,14,8,3,7,4,7,5,4,3,5,4,6,2,5,7,6,3,5
62,47,48,37,35,14,11,15,8,4,10,10,7,7,7,6,5,8,4,8,5,7,7,3,3
63,57,38,33,37,14,18,12,6,6,9,5,7,6,9,7,9,6,7,5,5,6,6,3,3
43,34,34,31,23,14,10,7,9,7,9,6,6,7,6,7,5,4,5,4,3,6,5,2,3
59,43,35,23,25,7,11,9,5,7,5,10,5,7,8,7,3,4,5,3,4,4,4,4,4
61,53,32,32,20,15,14,9,8,7,5,7,3,7,2,3,6,6,4,2,2,5,4,1,1
53,38,41,28,28,14,8,11,7,5,8,7,7,7,5,6,5,6,3,6,4,6,5,3,3
38,24,23,18,17,4,11,9,4,3,7,1,3,4,4,3,7,2,6,2,0,7,3,0,2
