49,19,11,14,9,7,9,8,9,3,5,8,8,4,4,4,7,5,5,4,1,3,3,3,3
19,35,7,7,5,2,7,7,4,2,4,6,7,2,1,7,6,7,4,3,2,1,0,2,0
11,7,19,5,3,4,5,7,5,5,5,5,3,4,4,2,0,0,2,4,3,2,2,1,3
14,7,5,16,6,1,3,4,4,1,2,6,3,2,2,2,4,0,6,1,0,2,2,0,0
9,5,3,6,12,2,2,2,3,2,2,5,1,2,1,1,3,1,4,1,0,1,3,0,1
7,2,4,1,2,12,7,4,1,5,2,4,0,2,3,1,0,0,0,3,2,2,1,1,2
9,7,5,3,2,7,16,6,4,3,4,4,2,1,3,5,1,1,0,3,1,3,2,1,0
8,7,7,4,2,4,6,11,3,3,3,5,3,2,1,3,1,0,2,3,2,1,2,1,1
9,4,5,4,3,1,4,3,11,1,1,4,2,1,1,2,0,1,2,1,0,2,1,1,1
3,2,5,1,2,5,3,3,1,10,4,2,0,1,2,1,0,1,0,2,4,1,2,1,2
5,4,5,2,2,2,4,3,1,4,10,0,1,1,4,3,1,1,0,0,2,2,1,1,2
8,6,5,6,5,4,4,5,4,2,0,12,0,3,1,1,1,0,3,2,1,2,2,1,0
8,7,3,3,1,0,2,3,2,0,1,0,12,1,1,2,1,5,0,1,0,1,0,1,1
4,2,4,2,2,2,1,2,1,1,1,3,1,5,1,0,0,0,2,0,0,0,0,2,2
4,1,4,2,1,3,3,1,1,2,4,1,1,1,7,1,0,0,0,0,1,2,0,0,2
4,7,2,2,1,1,5,3,2,1,3,1,2,0,1,9,3,0,1,1,0,2,1,1,0
7,6,0,4,3,0,1,1,0,0,1,1,1,0,0,3,7,0,1,1,0,0,1,1,0
5,7,0,0,1,0,1,0,1,1,1,0,5,0,0,0,0,9,0,0,0,0,0,1,0
5,4,2,6,4,0,0,2,2,0,0,3,0,2,0,1,1,0,7,0,0,0,1,0,0
4,3,4,1,1,3,3,3,1,2,0,2,1,0,0,1,1,0,0,7,0,1,1,0,0
1,2,3,0,0,2,1,2,0,4,2,1,0,0,1,0,0,0,0,0,6,0,1,0,1
3,1,2,2,1,2,3,1,2,1,2,2,1,0,2,2,0,0,0,1,0,7,1,0,0
3,0,2,2,3,1,2,2,1,2,1,2,0,0,0,1,1,0,1,1,1,1,5,0,0
3,2,1,0,0,1,1,1,1,1,1,1,1,2,0,1,1,1,0,0,0,0,0,6,1
3,0,3,0,1,2,0,1,1,2,2,0,1,2,2,0,0,0,0,0,1,0,0,1,3
