53,9,11,16,6,12,9,2,3,4,3,1,0,1,0
9,10,6,6,4,5,5,2,2,1,0,1,0,0,0
11,6,12,9,3,5,4,0,2,1,0,1,0,0,0
16,6,9,20,3,8,8,0,2,1,0,1,0,0,0
6,4,3,3,8,7,4,0,0,0,0,0,0,0,0
12,5,5,8,7,15,6,1,1,1,1,0,0,0,0
9,5,4,8,4,6,15,1,3,2,1,1,0,0,0
2,2,0,0,0,1,1,6,0,0,0,0,1,0,0
3,2,2,2,0,1,3,0,3,1,0,1,0,0,0
4,1,1,1,0,1,2,0,1,5,1,1,0,1,1
3,0,0,0,0,1,1,0,0,1,3,0,0,0,0
1,1,1,1,0,0,1,0,1,1,0,1,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
