104,10,21,8,51,18,32,4,18,9,9,14,9,13,11,7,11,15,7,7,6,5,13,4,6
10,58,26,31,3,10,17,13,2,24,20,5,13,6,2,3,8,1,1,1,10,10,4,5,7
21,26,62,28,11,13,14,16,5,15,11,11,14,12,3,6,11,3,1,7,9,5,7,12,5
8,31,28,51,5,10,10,14,1,18,16,7,8,6,1,2,9,0,2,3,4,10,3,3,3
51,3,11,5,51,10,16,1,10,3,4,4,1,7,5,4,6,8,4,2,0,2,9,2,2
18,10,13,10,10,39,9,6,1,4,10,3,6,10,1,3,9,1,0,7,5,5,5,4,2
32,17,14,10,16,9,53,5,5,11,13,9,7,5,3,4,7,5,3,1,5,5,1,4,5
4,13,16,14,1,6,5,26,0,5,4,1,10,5,1,2,2,0,0,2,3,3,2,4,4
18,2,5,1,10,1,5,0,21,1,1,2,2,4,7,3,2,9,1,1,1,1,3,1,2
9,24,15,18,3,4,11,5,1,35,14,5,7,4,1,1,7,0,1,2,4,10,4,3,2
9,20,11,16,4,10,13,4,1,14,32,3,7,5,1,0,10,0,1,3,3,7,3,5,2
14,5,11,7,4,3,9,1,2,5,3,22,6,3,1,4,2,3,3,1,4,2,2,1,4
9,13,14,8,1,6,7,10,2,7,7,6,24,4,1,4,1,1,0,1,8,3,2,4,5
13,6,12,6,7,10,5,5,4,4,5,3,4,22,3,2,4,2,1,7,3,2,4,4,2
11,2,3,1,5,1,3,1,7,1,1,1,1,3,11,2,2,4,1,1,1,1,2,0,0
7,3,6,2,4,3,4,2,3,1,0,4,4,2,2,12,1,3,0,2,1,1,2,2,2
11,8,11,9,6,9,7,2,2,7,10,2,1,4,2,1,24,3,1,1,1,3,2,3,3
15,1,3,0,8,1,5,0,9,0,0,3,1,2,4,3,3,20,0,0,0,0,3,0,3
7,1,1,2,4,0,3,0,1,1,1,3,0,1,1,0,1,0,7,0,0,1,0,0,1
7,1,7,3,2,7,1,2,1,2,3,1,1,7,1,2,1,0,0,11,2,0,5,2,1
6,10,9,4,0,5,5,3,1,4,3,4,8,3,1,1,1,0,0,2,15,1,0,3,2
5,10,5,10,2,5,5,3,1,10,7,2,3,2,1,1,3,0,1,0,1,16,2,1,0
13,4,7,3,9,5,1,2,3,4,3,2,2,4,2,2,2,3,0,5,0,2,17,1,1
4,5,12,3,2,4,4,4,1,3,5,1,4,4,0,2,3,0,0,2,3,1,1,13,2
6,7,5,3,2,2,5,4,2,2,2,4,5,2,0,2,3,3,1,1,2,0,1,2,13
