70,27,17,10,18,11,19,11,9,5,16,5,5,12,6,9,8,5,10,9,7,3,2,2,6
27,90,27,15,15,15,25,19,13,10,10,8,12,8,10,18,9,8,12,8,9,7,7,6,5
17,27,64,10,6,13,12,15,12,7,1,15,14,6,9,7,4,12,8,3,5,9,6,9,1
10,15,10,34,6,13,9,10,11,7,4,6,6,7,7,5,6,5,9,4,9,2,3,6,2
18,15,6,6,37,9,13,9,5,4,8,1,2,6,6,7,6,4,5,9,6,1,4,1,5
11,15,13,13,9,34,9,12,10,11,4,4,6,10,7,7,3,6,9,5,12,5,4,7,4
19,25,12,9,13,9,44,8,4,6,8,2,3,5,5,14,4,3,8,7,5,4,2,3,4
11,19,15,10,9,12,8,36,9,9,4,8,7,9,7,8,3,8,7,5,9,4,4,7,4
9,13,12,11,5,10,4,9,27,3,2,6,4,4,4,2,4,4,5,3,9,2,0,4,1
5,10,7,7,4,11,6,9,3,29,1,4,4,5,13,3,1,6,9,2,4,4,6,10,5
16,10,1,4,8,4,8,4,2,1,25,0,0,2,2,5,4,1,3,2,2,1,0,0,3
5,8,15,6,1,4,2,8,6,4,0,24,16,2,3,2,1,11,5,0,3,5,5,5,1
5,12,14,6,2,6,3,7,4,4,0,16,21,1,3,3,0,9,4,1,2,4,6,4,2
12,8,6,7,6,10,5,9,4,5,2,2,1,25,3,7,10,2,10,9,7,2,2,4,3
6,10,9,7,6,7,5,7,4,13,2,3,3,3,22,3,4,6,4,2,4,3,6,9,6
9,18,7,5,7,7,14,8,2,3,5,2,3,7,3,28,6,3,6,5,4,4,3,4,4
8,9,4,6,6,3,4,3,4,1,4,1,0,10,4,6,24,2,5,7,3,1,1,2,2
5,8,12,5,4,6,3,8,4,6,1,11,9,2,6,3,2,25,3,2,4,2,9,6,3
10,12,8,9,5,9,8,7,5,9,3,5,4,10,4,6,5,3,25,5,7,4,1,5,4
9,8,3,4,9,5,7,5,3,2,2,0,1,9,2,5,7,2,5,22,5,0,3,0,2
7,9,5,9,6,12,5,9,9,4,2,3,2,7,4,4,3,4,7,5,17,3,3,4,3
3,7,9,2,1,5,4,4,2,4,1,5,4,2,3,4,1,2,4,0,3,15,2,4,1
2,7,6,3,4,4,2,4,0,6,0,5,6,2,6,3,1,9,1,3,3,2,19,6,1
2,6,9,6,1,7,3,7,4,10,0,5,4,4,9,4,2,6,5,0,4,4,6,17,4
6,5,1,2,5,4,4,4,1,5,3,1,2,3,6,4,2,3,4,2,3,1,1,4,13
