51,29,24,26,36,27,21,7,6,1,7,1,2,1
29,29,15,18,22,15,14,6,6,1,5,1,1,0
24,15,28,13,20,25,11,3,4,0,2,0,0,0
26,18,13,30,28,17,12,5,6,0,5,0,0,0
36,22,20,28,45,26,17,6,7,0,5,0,1,0
27,15,25,17,26,33,11,2,4,0,3,0,0,0
21,14,11,12,17,11,32,9,5,0,3,0,0,0
7,6,3,5,6,2,9,9,4,0,1,0,0,0
6,6,4,6,7,4,5,4,7,0,3,0,0,0
1,1,0,0,0,0,0,0,0,3,0,2,0,0
7,5,2,5,5,3,3,1,3,0,7,0,0,1
1,1,0,0,0,0,0,0,0,2,0,2,0,0
2,1,0,0,1,0,0,0,0,0,0,0,2,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1
