52,36,32,11,10,22,9,12,12,4,14,13,6,5,2,4,4,3,3,10,3,4,11,6,3
36,55,27,13,9,14,9,10,12,4,9,10,6,8,5,6,5,3,4,7,4,4,9,7,5
32,27,37,6,9,17,6,7,8,2,9,7,4,2,3,2,1,1,4,7,3,2,9,4,3
11,13,6,17,3,2,4,3,2,2,2,3,2,3,2,2,4,1,3,3,3,2,2,2,3
10,9,9,3,18,4,4,3,4,4,5,3,2,1,5,3,0,0,3,5,3,1,1,0,0
22,14,17,2,4,23,4,4,5,0,7,7,1,2,1,0,0,1,1,6,1,1,5,4,1
9,9,6,4,4,4,16,2,4,4,3,2,4,3,4,4,1,0,4,4,5,2,1,3,3
12,10,7,3,3,4,2,15,3,1,1,5,2,4,1,0,0,4,1,3,1,1,2,2,1
12,12,8,2,4,5,4,3,20,3,3,4,2,2,2,3,0,1,3,1,3,2,3,3,1
4,4,2,2,4,0,4,1,3,7,1,1,2,0,1,1,0,0,2,3,2,0,0,1,1
14,9,9,2,5,7,3,1,3,1,16,1,1,2,2,0,1,0,2,4,2,0,3,1,0
13,10,7,3,3,7,2,5,4,1,1,15,1,2,1,3,2,1,0,2,0,1,2,2,0
6,6,4,2,2,1,4,2,2,2,1,1,9,2,2,2,1,1,2,2,3,2,1,2,3
5,8,2,3,1,2,3,4,2,0,2,2,2,10,2,1,1,3,2,0,2,1,1,2,2
2,5,3,2,5,1,4,1,2,1,2,1,2,2,9,2,0,1,4,0,3,1,0,1,1
4,6,2,2,3,0,4,0,3,1,0,3,2,1,2,8,2,0,2,0,2,2,0,2,2
4,5,1,4,0,0,1,0,0,0,1,2,1,1,0,2,6,1,1,0,1,2,0,1,3
3,3,1,1,0,1,0,4,1,0,0,1,1,3,1,0,1,5,0,0,0,1,0,0,1
3,4,4,3,3,1,4,1,3,2,2,0,2,2,4,2,1,0,9,0,5,3,1,3,3
10,7,7,3,5,6,4,3,1,3,4,2,2,0,0,0,0,0,0,10,1,0,3,1,1
3,4,3,3,3,1,5,1,3,2,2,0,3,2,3,2,1,0,5,1,7,2,1,2,2
4,4,2,2,1,1,2,1,2,0,0,1,2,1,1,2,2,1,3,0,2,7,0,2,2
11,9,9,2,1,5,1,2,3,0,3,2,1,1,0,0,0,0,1,3,1,0,11,2,0
6,7,4,2,0,4,3,2,3,1,1,2,2,2,1,2,1,0,3,1,2,2,2,8,2
3,5,3,3,0,1,3,1,1,1,0,0,3,2,1,2,3,1,3,1,2,2,0,2,6
