36,10,13,16,1,5,0,2,1,1,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0
29,5,9,12,0,3,0,1,1,1,1,2,0,1,0,0,0,1,0,0,0,0,1,0,0
17,4,7,8,0,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
23,4,9,13,1,2,0,2,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
16,6,7,8,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
14,3,9,8,0,2,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
9,3,7,8,1,3,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0
12,3,5,10,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15,5,9,6,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,6,4,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,6,6,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,5,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,3,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7,1,1,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,5,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,2,1,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
